"Incident Number","Date of Call","Call Time","Dispatch Time","Arrival Time","Clear Time","Responsible Unit/Officer","Location","Shift","Call Type","Nature of Call","Day of Call","How Recieved","Disposition","Location","X Coord","Y Coord"
"21SH06145","06/07/2021","11:34:49","11:36:09 06/07/2021","11:55:11 06/07/2021","11:59:33 06/07/2021","BURTON S","BURR ST & PHILLIPS RD, SCHERERVILLE","D","lf","PI Accident","Monday","9","CLO","4050","-87403215","41496906"
"21SH06146","06/07/2021","11:41:56","11:43:52 06/07/2021","11:51:41 06/07/2021","11:51:44 06/07/2021","ARVANITIS T","25 E JOLIET ST, SCHERERVILLE","D","l","VIN Inspection","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH06147","06/07/2021","11:54:11","11:54:58 06/07/2021","11:58:29 06/07/2021","12:06:49 06/07/2021","ARVANITIS T","10 E JOLIET ST, SCHERERVILLE","D","l","Escort","Monday","T","CLO","SHA3F","-87451433","41492079"
"21SH06148","06/07/2021","12:15:41","12:20:07 06/07/2021","**:**:** **/**/****","12:46:56 06/07/2021","MENDEZ H","1302 W LINCOLN HWY; ATLAS TRANSMISSIONS, SCHERERVILLE","D","l","Theft from Veh.","Monday","T","CLO","SHA1G","-87482832","41490890"
"21SH06149","06/07/2021","12:25:35","12:26:34 06/07/2021","12:32:53 06/07/2021","12:39:29 06/07/2021","BURTON S","1212 SCHILLING DR, SCHERERVILLE","D","l","Other offense","Monday","O","CLO","SHA2B","-87478934","41485880"
"21SH06150","06/07/2021","12:32:42","12:33:56 06/07/2021","**:**:** **/**/****","12:45:13 06/07/2021","QUIROGA J","W LINCOLN HWY & BURR ST, CROWN POINT","D","l","Driving Complnt","Monday","9","UTL","SHA4B","-87402833","41475154"
"21SH06151","06/07/2021","12:35:16","**:**:** **/**/****","**:**:** **/**/****","12:36:19 06/07/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH06152","06/07/2021","12:36:51","12:41:54 06/07/2021","12:49:51 06/07/2021","12:57:49 06/07/2021","MYSZAK J","MORNINGSIDE DR & MOCKINGBIRD DR, CROWN POINT","D","l","Loud Music","Monday","T","UNF","SHA4A","-87412962","41469752"
"21SH06154","06/07/2021","12:41:20","12:45:26 06/07/2021","12:50:48 06/07/2021","13:19:48 06/07/2021","QUIROGA J","6117 76TH AV; ON STATION, SCHERERVILLE","D","l","Information","Monday","P","CLO","SHA4L","-87410655","41480950"
"21SH06153","06/07/2021","12:42:09","**:**:** **/**/****","12:42:28 06/07/2021","12:54:05 06/07/2021","BURTON S","700 W LINCOLN HWY; ARBY'S RESTAURANT, SCHERERVILLE","D","l","PD Accident","Monday","T","CLO","SHA2F","-87468612","41490625"
"21SH06155","06/07/2021","13:13:57","13:15:34 06/07/2021","13:21:41 06/07/2021","13:37:34 06/07/2021","MENDEZ H","336 US 41, SCHERERVILLE","D","l","Suspicious Per.","Monday","9","CLO","SHA1A","-87471259","41517127"
"21SH06156","06/07/2021","13:57:17","13:58:40 06/07/2021","14:17:51 06/07/2021","14:34:50 06/07/2021","BURTON S","25 E JOLIET ST, SCHERERVILLE","D","l","Found Property","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH06157","06/07/2021","14:02:33","**:**:** **/**/****","**:**:** **/**/****","14:03:17 06/07/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH06159","06/07/2021","14:07:58","14:11:26 06/07/2021","**:**:** **/**/****","14:26:30 06/07/2021","MALINOWSKI A","45 US 41, SCHERERVILLE","D","l","Animal Problem","Monday","T","CLO","SHA1C","-87471331","41522228"
"21SH06158","06/07/2021","14:10:42","**:**:** **/**/****","14:11:09 06/07/2021","14:11:18 06/07/2021","DREXLER DA","1300 US 41, SCHERERVILLE","D","l","Fraud","Monday","O","CCF","SHA1E","-87471029","41500554"
"21SH06160","06/07/2021","14:46:29","14:48:13 06/07/2021","14:54:10 06/07/2021","15:06:34 06/07/2021","BURTON S","1515 US 41;7328 bell st, SCHERERVILLE","D","l","H&R Accident","Monday","T","CLO","SHA2F","-87470947","41496317"
"21SH06161","06/07/2021","14:56:31","14:58:37 06/07/2021","15:21:44 06/07/2021","15:34:11 06/07/2021","MYSZAK J","2218 US 41; STOVE SHOP, SCHERERVILLE","D","l","Lockout","Monday","T","CLO","SHA2D","-87470674","41484917"
"21SH06162","06/07/2021","15:06:51","15:08:01 06/07/2021","15:14:19 06/07/2021","15:24:35 06/07/2021","QUIROGA J","5269 CEDAR POINT DR; g145, CROWN POINT","D","l","Suspicious Inc.","Monday","9","UNF","SHA4C","-87398896","41471327"
"21SH06163","06/07/2021","15:22:46","15:26:31 06/07/2021","15:26:35 06/07/2021","15:45:19 06/07/2021","JUAREZ JU","7819 MOUNT ST; ON STATION, SCHERERVILLE","D","l","Intimidation","Monday","P","CLO","SHA4M","-87397031","41476520"
"21SH06164","06/07/2021","15:49:41","**:**:** **/**/****","**:**:** **/**/****","15:50:22 06/07/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH06165","06/07/2021","16:10:40","16:11:25 06/07/2021","16:15:06 06/07/2021","18:31:23 06/07/2021","QUIROGA J","5609 WILD ROSE LN, SCHERERVILLE","D","lf","Disturbance","Monday","9","SFD","SHA4J","-87405314","41499437"
"21SH06166","06/07/2021","17:13:46","**:**:** **/**/****","**:**:** **/**/****","17:14:18 06/07/2021","DREXLER DA","317 US 41, SCHERERVILLE","D","l","Information","Monday","T","CLO","SHA1C","-87471264","41517424"
"21SH06167","06/07/2021","17:50:36","17:51:04 06/07/2021","17:59:49 06/07/2021","19:16:07 06/07/2021","WOZNIAK JE","5535 CEDAR POINT DR; C52 ; at station, CROWN POINT","D","l","Crim Mischief","Monday","T","CLO","SHA4C","-87401863","41471779"
"21SH06169","06/07/2021","18:24:04","18:29:50 06/07/2021","18:43:58 06/07/2021","19:38:50 06/07/2021","XFRITZ J","5535 CEDAR POINT DR; C52, CROWN POINT","N","l","Animal Problem","Monday","T","CLO","SHA4C","-87401863","41471779"
"21SH06168","06/07/2021","18:25:17","18:27:29 06/07/2021","18:29:59 06/07/2021","18:57:18 06/07/2021","LOPEZ C","W 81ST PL & PINE ISLAND DR, CROWN POINT","N","lf","Suspicious Veh.","Monday","T","SFD","SHA4C","-87397842","41471416"
"21SH06170","06/07/2021","18:30:37","18:38:14 06/07/2021","18:57:19 06/07/2021","19:27:44 06/07/2021","PARKER D","36 GLEN EAGLES DR, ","N","l","Welfare Check","Monday","T","CLO","","",""
"21SH06171","06/07/2021","18:44:33","18:58:42 06/07/2021","19:08:14 06/07/2021","19:11:51 06/07/2021","STEVENS A","1515 US 41; STRACK & VAN TIL, SCHERERVILLE","N","l","Suspicious Per.","Monday","T","UTL","SHA2F","-87470947","41496317"
"21SH06172","06/07/2021","18:53:20","18:55:59 06/07/2021","18:59:38 06/07/2021","19:13:27 06/07/2021","GERBICK M","841 MANISTEE AV; Briar Cove, SCHERERVILLE","N","lf","Agency Assist","Monday","T","SFD","SHA1B","-87489810","41505736"
"21SH06173","06/07/2021","20:37:52","21:14:09 06/07/2021","21:17:29 06/07/2021","21:22:39 06/07/2021","STEVENS A","1555 US 41; WALMART, SCHERERVILLE","N","l","Shoplifting","Monday","T","CCF","SHA2F","-87470940","41495733"
"21SH06174","06/07/2021","21:03:57","21:04:14 06/07/2021","21:12:45 06/07/2021","21:17:19 06/07/2021","PARKER D","1555 US 41; WALMART, SCHERERVILLE","N","l","Shoplifting","Monday","T","CLO","SHA2F","-87470940","41495733"
"21SH06175","06/07/2021","21:06:34","21:07:56 06/07/2021","21:12:35 06/07/2021","21:36:00 06/07/2021","LOPEZ C","540 KAESER BLVD; schererville town garage, SCHERERVILLE","N","l","Alarm","Monday","T","CLO","SHA3F","-87464431","41501785"
"21SH06176","06/07/2021","21:29:52","**:**:** **/**/****","21:29:56 06/07/2021","21:38:58 06/07/2021","SEGOVIA IA","875 DEER CREEK DR; SHOWPLACE 16, SCHERERVILLE","N","l","Suspicious Veh.","Monday","O","CLO","SHA1E","-87475294","41500483"
"21SH06177","06/07/2021","23:26:00","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","1048 US 41; UP YOUR ALLEY, SCHERERVILLE","N","l","Reposession","Monday","T","CLO","SHA1E","-87471155","41504468"
"21SH06180","06/08/2021","00:30:08","00:59:34 06/08/2021","01:11:25 06/08/2021","01:23:30 06/08/2021","WOZNIAK JE","W LINCOLN HWY & ROBINHOOD BLVD; US30, SCHERERVILLE","N","lf","Traffic Offense","Tuesday","O","CLO","SHA3I","-87457169","41489084"
"21SH06179","06/08/2021","00:49:51","01:01:14 06/08/2021","01:02:29 06/08/2021","01:58:02 06/08/2021","GERBICK M","1695 US 41; DUNKIN DONUTS, BASKIN ROBBINS; on station, SCHERERVILLE","N","l","Property Damage","Tuesday","T","CLO","SHA2F","-87470915","41493692"
"21SH06178","06/08/2021","00:50:30","00:51:09 06/08/2021","00:57:31 06/08/2021","01:03:58 06/08/2021","LOPEZ C","KENNEDY AV & MAIN ST, HIGHLAND","N","l","Reckless Drivg","Tuesday","T","UTL","HI218","-87461706","41522989"
"21SH06181","06/08/2021","02:28:34","**:**:** **/**/****","02:28:36 06/08/2021","02:36:08 06/08/2021","PARKER D","US 41 & W LINCOLN HWY; US30, SCHERERVILLE","N","l","Reckless Drivg","Tuesday","O","TRA","SHA2G","-87470884","41490647"
"21SH06182","06/08/2021","03:30:50","03:31:01 06/08/2021","03:39:15 06/08/2021","**:**:** **/**/****","WOZNIAK JE","W LINCOLN HWY & US 41, SCHERERVILLE","N","l","Agency Assist","Tuesday","T","CLO","SHA2G","-87470884","41490647"
"21SH06183","06/08/2021","06:54:23","**:**:** **/**/****","06:58:01 06/08/2021","06:58:10 06/08/2021","BIELLA A","E US HWY 30 & CLINE AV; Bike Trail, SCHERERVILLE","D","l","Property Damage","Tuesday","T","CLO","SHA3D","-87431967","41481585"
"21SH06184","06/08/2021","08:08:16","10:33:13 06/08/2021","10:42:43 06/08/2021","10:58:24 06/08/2021","ARVANITIS RI","AUSTIN & SERENITY LN, SCHERERVILLE","D","l","Traffic Offense","Tuesday","O","CAA","","",""
"21SH06186","06/08/2021","08:47:13","**:**:** **/**/****","09:32:19 06/08/2021","09:32:32 06/08/2021","HUNTER D","1001 US 41; TARGET TRUCK RENTALS, SCHERERVILLE","D","l","Property Damage","Tuesday","T","CLO","SHA1F","-87471168","41505266"
"21SH06185","06/08/2021","09:04:29","09:05:19 06/08/2021","09:10:13 06/08/2021","09:36:18 06/08/2021","DREXLER DA","120 W JOLIET ST, SCHERERVILLE","D","l","Disturbance","Tuesday","T","CLO","SHA3F","-87458191","41491439"
"21SH06187","06/08/2021","09:42:29","09:44:09 06/08/2021","09:45:22 06/08/2021","09:59:18 06/08/2021","MYSZAK J","2014 US 41; AUTO ZONE, SCHERERVILLE","D","l","Disturbance","Tuesday","9","CLO","SHA2D","-87470793","41487370"
"21SH06188","06/08/2021","10:34:47","10:51:45 06/08/2021","10:53:20 06/08/2021","11:11:02 06/08/2021","MYSZAK J","1212 W LINCOLN HWY, SCHERERVILLE","D","l","Information","Tuesday","O","CLO","SHA1G","-87481512","41490838"
"21SH06189","06/08/2021","10:52:34","10:53:12 06/08/2021","11:02:00 06/08/2021","11:09:58 06/08/2021","MENDEZ H","841 MANISTEE AV; Briar Cove, SCHERERVILLE","D","l","911 HANGUP","Tuesday","T","CLO","SHA1B","-87489810","41505736"
"21SH06190","06/08/2021","10:59:36","11:14:42 06/08/2021","11:27:36 06/08/2021","11:37:24 06/08/2021","ARVANITIS RI","10 E JOLIET ST; SCHERERVILLE TOWN HALL, SCHERERVILLE","D","l","Escort","Tuesday","T","CLO","SHA3F","-87451433","41492079"
"21SH06191","06/08/2021","11:34:35","**:**:** **/**/****","**:**:** **/**/****","11:35:13 06/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06192","06/08/2021","11:37:57","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","AHRENS J","136 E US HWY 30; SCHOOPS, SCHERERVILLE","D","l","Harassment","Tuesday","O","CLO","SHA3G","-87447657","41484785"
"21SH06193","06/08/2021","11:57:21","11:57:35 06/08/2021","12:01:43 06/08/2021","12:16:02 06/08/2021","HUNTER D","W LINCOLN HWY & ST JOHN RD, SCHERERVILLE","D","l","Funeral Escort","Tuesday","T","CLO","SHA2C","-87489946","41491174"
"21SH06194","06/08/2021","12:17:37","12:18:30 06/08/2021","12:22:43 06/08/2021","13:10:41 06/08/2021","DREXLER DA","W LINCOLN HWY & PINE ISLAND DR, CROWN POINT","D","l","Disabld Vehicle","Tuesday","T","CLO","SHA4D","-87397267","41474087"
"21SH06195","06/08/2021","12:28:47","12:29:47 06/08/2021","12:32:04 06/08/2021","12:54:59 06/08/2021","ARVANITIS RI","E JOLIET ST & CLINE AV, SCHERERVILLE","D","l","Disabld Vehicle","Tuesday","T","CLO","SHA3B","-87432200","41492278"
"21SH06196","06/08/2021","12:29:52","12:30:58 06/08/2021","12:53:59 06/08/2021","12:54:01 06/08/2021","HUNTER D","1801 KENNEDY AV, SCHERERVILLE","D","l","911 HANGUP","Tuesday","9","CLO","SHA3I","-87461163","41489936"
"21SH06197","06/08/2021","12:34:26","**:**:** **/**/****","**:**:** **/**/****","12:35:11 06/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06198","06/08/2021","13:32:59","14:03:56 06/08/2021","14:09:33 06/08/2021","14:24:59 06/08/2021","ARVANITIS RI","751 E US HWY 30; VON TOBEL LUMBER SUPPLY, SCHERERVILLE","D","l","Traffic Offense","Tuesday","O","CAA","SHA3D","-87433118","41481784"
"21SH06199","06/08/2021","13:41:36","**:**:** **/**/****","13:47:13 06/08/2021","13:56:51 06/08/2021","MENDEZ H","625 W LINCOLN HWY; GIORDANO'S, SCHERERVILLE","D","l","PD Accident","Tuesday","W","CLO","SHA2G","-87466892","41490609"
"21SH06200","06/08/2021","13:54:07","13:58:37 06/08/2021","14:02:16 06/08/2021","14:49:35 06/08/2021","MENDEZ H","DEER CREEK DR & US 41, SCHERERVILLE","D","l","PD Accident","Tuesday","T","CLO","SHA1F","-87471029","41500554"
"21SH06202","06/08/2021","13:56:47","**:**:** **/**/****","14:13:45 06/08/2021","14:29:14 06/08/2021","HUNTER D","711 W MAIN ST; ALBERTS JEWELERS, SCHERERVILLE","D","l","Lockout","Tuesday","T","CLO","SHA1C","-87469205","41523006"
"21SH06201","06/08/2021","13:58:14","**:**:** **/**/****","14:07:27 06/08/2021","14:50:44 06/08/2021","MYSZAK J","W LINCOLN HWY & JOLIET ST, SCHERERVILLE","D","l","PD Accident","Tuesday","O","CLO","SHA2C","-87490051","41491178"
"21SH06203","06/08/2021","14:10:29","14:25:05 06/08/2021","14:34:23 06/08/2021","14:34:37 06/08/2021","ARVANITIS RI","30 RISCH DR;COLD, SCHERERVILLE","D","l","Theft","Tuesday","T","CLO","SHA3F","-87453094","41492518"
"21SH06204","06/08/2021","14:45:40","**:**:** **/**/****","**:**:** **/**/****","14:46:09 06/08/2021","BUONADONNA A","4100 CALUMET AV, HAMMOND","D","l","K9 Usage","Tuesday","T","CLO","HB202","-87508710","41639248"
"21SH06205","06/08/2021","14:47:56","14:50:21 06/08/2021","15:02:09 06/08/2021","15:09:22 06/08/2021","ARVANITIS RI","1447 WOODVIEW DR, CROWN POINT","D","l","Abandoned Vehic","Tuesday","T","CLO","SHA4A","-87417106","41476464"
"21SH06206","06/08/2021","14:51:43","14:53:45 06/08/2021","15:03:32 06/08/2021","15:12:02 06/08/2021","MYSZAK J","111 US 41; ROSS DRESS FOR LESS, SCHERERVILLE","D","l","Theft","Tuesday","T","CLO","SHA1C","-87471315","41521049"
"21SH06207","06/08/2021","14:57:30","**:**:** **/**/****","**:**:** **/**/****","14:58:06 06/08/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06208","06/08/2021","15:20:22","15:23:05 06/08/2021","15:34:15 06/08/2021","16:13:24 06/08/2021","MYSZAK J","US 41 & 65TH ST; ON US41, SCHERERVILLE","D","l","PD Accident","Tuesday","W","CLO","SHA1F","-87471029","41500554"
"21SH06209","06/08/2021","16:01:25","16:10:47 06/08/2021","16:14:35 06/08/2021","16:23:19 06/08/2021","DREXLER DA","1818 ANNA ST, SCHERERVILLE","D","l","Suspicious Inc.","Tuesday","T","CLO","SHA3G","-87454012","41489800"
"21SH06210","06/08/2021","16:05:14","**:**:** **/**/****","16:05:38 06/08/2021","16:10:41 06/08/2021","DREXLER DA","E JOLIET ST & CLINE AV, SCHERERVILLE","D","l","Disabld Vehicle","Tuesday","O","CLO","SHA3B","-87432200","41492278"
"21SH06211","06/08/2021","16:07:10","**:**:** **/**/****","**:**:** **/**/****","16:08:06 06/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06212","06/08/2021","16:08:29","**:**:** **/**/****","**:**:** **/**/****","16:11:09 06/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Tuesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06213","06/08/2021","16:29:22","**:**:** **/**/****","16:31:28 06/08/2021","16:35:03 06/08/2021","DREXLER DA","W 77TH AV & ALEXANDER ST; PD, SCHERERVILLE","D","l","Driving Complnt","Tuesday","T","CLO","SHA2I","-87465738","41478928"
"21SH06214","06/08/2021","16:51:42","**:**:** **/**/****","16:52:25 06/08/2021","16:54:48 06/08/2021","JANSON J","296 S 725 W, HEBRON","D","l","Property Damage","Tuesday","T","CLO","","",""
"21SH06215","06/08/2021","17:13:36","18:44:40 06/08/2021","18:58:46 06/08/2021","18:58:50 06/08/2021","WOZNIAK JE","2331 STARLIGHT DR, SCHERERVILLE","D","lf","Domestic Dist","Tuesday","W","SFD","SHA3H","-87462343","41479858"
"21SH06216","06/08/2021","17:46:47","18:06:11 06/08/2021","18:15:15 06/08/2021","18:16:22 06/08/2021","STEVENS A","1555 US 41; WALMART, SCHERERVILLE","D","l","Shoplifting","Tuesday","9","CCF","SHA2F","-87470940","41495733"
"21SH06217","06/08/2021","18:20:45","**:**:** **/**/****","18:47:45 06/08/2021","19:12:17 06/08/2021","xMYSLIWIEC L","7403 CLINE AV; CAMPAGNA ACADEMY, SCHERERVILLE","N","lf","Runaway Juvnile","Tuesday","O","CLO","SHA4H","-87432045","41485394"
"21SH06218","06/08/2021","18:27:40","18:30:04 06/08/2021","18:36:31 06/08/2021","19:16:52 06/08/2021","PARKER D","1505 US 41; SWEET FROG FROZEN YOGURT;, SCHERERVILLE","N","l","PD Accident","Tuesday","T","CLO","SHA2F","-87470949","41496463"
"21SH06219","06/08/2021","18:34:53","18:37:12 06/08/2021","18:43:13 06/08/2021","18:50:28 06/08/2021","STEVENS A","1555 US 41; WALMART, SCHERERVILLE","N","l","PD Accident","Tuesday","T","UTL","SHA2F","-87470940","41495733"
"21SH06220","06/08/2021","18:41:01","18:43:06 06/08/2021","18:52:26 06/08/2021","19:20:20 06/08/2021","XFRITZ J","2306 MEADOW LN, SCHERERVILLE","N","l","Animal Problem","Tuesday","T","TAC","SHA2H","-87467351","41480643"
"21SH06221","06/08/2021","18:59:01","19:01:20 06/08/2021","19:03:15 06/08/2021","19:13:02 06/08/2021","WOZNIAK JE","8025 WICKER AV; SUITE C;AMERICAN FAMILY INS, SCHERERVILLE","N","l","Alarm","Tuesday","T","CLO","SHA2H","-87470398","41472540"
"21SH06222","06/08/2021","19:08:24","19:12:25 06/08/2021","19:15:32 06/08/2021","19:40:21 06/08/2021","STEVENS A","7237 FAWN VALLEY DR, SCHERERVILLE","N","lf","Suspicious Per.","Tuesday","T","SFD","SHA4I","-87423532","41487689"
"21SH06223","06/08/2021","19:24:05","19:29:00 06/08/2021","19:31:14 06/08/2021","20:11:19 06/08/2021","PARKER D","1505 US 41: on station, SCHERERVILLE","N","l","Property Damage","Tuesday","T","CLO","SHA1E","",""
"21SH06224","06/08/2021","20:25:22","20:31:32 06/08/2021","20:37:18 06/08/2021","20:53:34 06/08/2021","STEVENS A","7151 BELL ST, SCHERERVILLE","N","l","Animal Problem","Tuesday","T","CLO","SHA4I","-87421627","41488227"
"21SH06225","06/08/2021","21:08:23","21:28:12 06/08/2021","21:28:14 06/08/2021","21:30:03 06/08/2021","STEVENS A","400 DEERPATH DR W, SCHERERVILLE","N","l","Fireworks","Tuesday","T","CLO","SHA3D","-87443229","41481109"
"21SH06226","06/08/2021","21:15:54","21:38:33 06/08/2021","21:39:38 06/08/2021","21:45:37 06/08/2021","QUASNEY D","6305 W LINCOLN HWY; memory lane, CROWN POINT","N","l","Disabld Vehicle","Tuesday","T","CLO","SHA4B","-87406978","41476166"
"21SH06227","06/08/2021","21:27:09","21:46:45 06/08/2021","21:52:30 06/08/2021","22:03:27 06/08/2021","STEVENS A","7015 PERSHING RD, SCHERERVILLE","N","l","Loud Music","Tuesday","T","CLO","SHA4I","-87421942","41485546"
"21SH06228","06/08/2021","21:32:29","21:33:53 06/08/2021","21:36:14 06/08/2021","21:48:34 06/08/2021","PARKER D","111 US 41; ROSS, SCHERERVILLE","N","l","Animal Problem","Tuesday","T","CLO","SHA1C","-87471315","41521049"
"21SH06229","06/08/2021","21:47:32","21:54:43 06/08/2021","22:06:01 06/08/2021","22:21:43 06/08/2021","SEGOVIA IA","1104 W LINCOLN HWY; cubesmart, SCHERERVILLE","N","l","Theft","Tuesday","T","CLO","SHA1G","-87478900","41490763"
"21SH06230","06/08/2021","22:13:17","22:30:48 06/08/2021","22:38:22 06/08/2021","22:58:28 06/08/2021","WOZNIAK JE","2338 US 41; CVS PHARMACY, SCHERERVILLE","N","l","Suspicious Veh.","Tuesday","O","CLO","SHA2D","-87470604","41483276"
"21SH06231","06/08/2021","22:58:10","23:02:19 06/08/2021","23:07:45 06/08/2021","23:16:03 06/08/2021","PARKER D","26 SPRUCE CT, SCHERERVILLE","N","l","Welfare Check","Tuesday","T","CLO","SHA1A","-87479349","41522257"
"21SH06232","06/08/2021","23:16:25","23:19:47 06/08/2021","23:23:38 06/08/2021","23:27:29 06/08/2021","QUASNEY D","HARVEST DR & W 75TH AV, SCHERERVILLE","N","l","Suspicious Veh.","Tuesday","T","UNF","SHA4L","-87417357","41482270"
"21SH06233","06/09/2021","00:45:54","00:46:12 06/09/2021","00:51:39 06/09/2021","00:58:04 06/09/2021","STEVENS A","8118 international dr; hidden creek, SCHERERVILLE","N","l","Alarm","Wednesday","T","CLO","","",""
"21SH06234","06/09/2021","06:40:01","06:47:08 06/09/2021","06:51:41 06/09/2021","07:07:57 06/09/2021","AHRENS J","2634 MORNINGSIDE DR, CROWN POINT","D","l","Escort","Wednesday","T","CLO","SHA4A","-87413119","41473468"
"21SH06235","06/09/2021","08:33:59","08:36:20 06/09/2021","08:40:09 06/09/2021","08:44:23 06/09/2021","AHRENS J","1433 AUTUMN DR, CROWN POINT","D","l","Suspicious Inc.","Wednesday","T","UNF","SHA4A","-87418219","41471796"
"21SH06236","06/09/2021","08:58:30","**:**:** **/**/****","**:**:** **/**/****","08:59:48 06/09/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Wednesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06237","06/09/2021","10:49:07","11:00:46 06/09/2021","11:08:07 06/09/2021","11:14:47 06/09/2021","AHRENS J","1978 ASPEN CT, CROWN POINT","D","l","Lockout","Wednesday","T","CLO","SHA4B","-87403048","41472673"
"21SH06238","06/09/2021","10:58:22","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","8513 BURR ST, CROWN POINT","D","l","Extra Patrol","Wednesday","T","CLO","SHA4E","-87402595","41462990"
"21SH06239","06/09/2021","11:30:43","11:31:35 06/09/2021","11:38:16 06/09/2021","11:46:48 06/09/2021","GASIOREK J","10 E JOLIET ST, SCHERERVILLE","D","l","Escort","Wednesday","T","CLO","SHA3F","-87451433","41492079"
"21SH06240","06/09/2021","12:18:39","12:18:59 06/09/2021","12:22:53 06/09/2021","12:37:45 06/09/2021","QUIROGA J","US 41 & OLD LINCOLN HWY; 909 W LINCOLN HWY; ROUND THE CLOCK, SCHERERVILLE","D","l","PD Accident","Wednesday","T","CLO","SHA2G","-87470892","41489350"
"21SH06241","06/09/2021","12:31:45","12:33:08 06/09/2021","12:39:05 06/09/2021","12:47:05 06/09/2021","AHRENS J","5320 W 85TH PL, CROWN POINT","D","l","Juvenile Prob","Wednesday","T","CLO","SHA4E","-87400173","41463256"
"21SH06242","06/09/2021","12:44:17","12:47:15 06/09/2021","12:48:42 06/09/2021","13:36:52 06/09/2021","QUIROGA J","ST JOHN RD & W LINCOLN HWY, SCHERERVILLE","D","lf","PI Accident","Wednesday","T","CLO","SHA2C","-87489946","41491174"
"21SH06243","06/09/2021","13:03:56","13:06:48 06/09/2021","13:17:36 06/09/2021","13:32:01 06/09/2021","ALVAREZ D","199 US 41; WHOLE FOODS, SCHERERVILLE","D","lf","Lockout","Wednesday","W","CLO","SHA1C","-87471293","41519477"
"21SH06244","06/09/2021","13:16:22","**:**:** **/**/****","13:17:23 06/09/2021","13:17:34 06/09/2021","MALINOWSKI A","1956 PATTI LN, SCHERERVILLE","D","l","Animal Problem","Wednesday","O","CLO","SHA3C","-87435326","41486886"
"21SH06245","06/09/2021","13:24:02","**:**:** **/**/****","**:**:** **/**/****","13:26:29 06/09/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Wednesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06246","06/09/2021","13:43:50","**:**:** **/**/****","13:43:50 06/09/2021","13:44:49 06/09/2021","MALINOWSKI A","548 Kaeser Blvd, SCHERERVILLE","D","l","Animal Problem","Wednesday","O","CLO","","",""
"21SH06247","06/09/2021","13:47:43","**:**:** **/**/****","**:**:** **/**/****","13:48:40 06/09/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Wednesday","P","CLO","SHA3G","-87451063","41492104"
"21SH06248","06/09/2021","14:11:48","14:12:44 06/09/2021","14:16:25 06/09/2021","15:03:31 06/09/2021","AHRENS J","BURR ST; 8400 block, SCHERERVILLE","D","lf","PI Accident","Wednesday","T","CLO","SHA4L","-87402853","41476166"
"21SH06250","06/09/2021","15:04:44","15:08:17 06/09/2021","15:23:26 06/09/2021","15:25:14 06/09/2021","ALVAREZ D","8162 WESTWOOD CT;APT D244, CROWN POINT","D","l","Welfare Check","Wednesday","T","CLO","SHA4C","-87400030","41470175"
"21SH06249","06/09/2021","15:06:50","15:07:35 06/09/2021","15:22:51 06/09/2021","16:01:24 06/09/2021","SAVICH S","1555 US 41; WALMART, SCHERERVILLE","D","l","PD Accident","Wednesday","T","CLO","SHA2F","-87470940","41495733"
"21SH06251","06/09/2021","15:18:06","**:**:** **/**/****","**:**:** **/**/****","15:21:36 06/09/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Wednesday","P","CLO","SHA3G","-87451063","41492104"
